policy,symbol,symbol_name,raw_symbols,candidate_ids,condition_name,candidate_role,join_key,join_status,would_buy,baseline_allowed,best_timestamp,last_evaluated_at,capture_price,current_price,pullback_pct,return_pct,trade_strength,volume_ratio,spread_rate,is_above_vwap,one_min_reversal,upper_wick_ratio,time_policy_reason_code,block_reason,missing_momentum_reason
breakout_small,011560,세보엠이씨,011560,ee82b0bab074475eb5dadccfd15ab272,단테떡상이_수정,trading,ee82b0bab074475eb5dadccfd15ab272,candidate_id,False,False,2026-05-15 13:06:45,2026-05-15 13:06:45,23400,23150,0.019067796610169493,-0.010683760683760646,173.19,0.001556217034832106,0.008639308855291577,False,True,0.2647058823529412,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,012330,현대모비스,012330,4a5c71edeea842288e1aac48a93eac1e,단테떡상이,trading,4a5c71edeea842288e1aac48a93eac1e,candidate_id,False,False,2026-05-15 09:30:16,2026-05-15 09:30:16,673000,675000,-0.0029717682020802376,0.002971768202080227,115.08,0.1480272762072836,0.0014814814814814814,True,True,0.36363636363636365,ALLOW_ENTRY,upper_wick_too_large,
pullback_0p8,012330,현대모비스,012330,4a5c71edeea842288e1aac48a93eac1e,단테떡상이,trading,4a5c71edeea842288e1aac48a93eac1e,candidate_id,False,False,2026-05-15 09:30:16,2026-05-15 09:30:16,673000,675000,-0.0029717682020802376,0.002971768202080227,115.08,0.1480272762072836,0.0014814814814814814,True,True,0.36363636363636365,ALLOW_ENTRY,upper_wick_too_large,
pullback_1p0,012330,현대모비스,012330,4a5c71edeea842288e1aac48a93eac1e,단테떡상이,trading,4a5c71edeea842288e1aac48a93eac1e,candidate_id,False,False,2026-05-15 09:30:16,2026-05-15 09:30:16,673000,675000,-0.0029717682020802376,0.002971768202080227,115.08,0.1480272762072836,0.0014814814814814814,True,True,0.36363636363636365,ALLOW_ENTRY,upper_wick_too_large,
pullback_1p5,012330,현대모비스,012330,4a5c71edeea842288e1aac48a93eac1e,단테떡상이,trading,4a5c71edeea842288e1aac48a93eac1e,candidate_id,False,False,2026-05-15 09:30:16,2026-05-15 09:30:16,673000,675000,-0.0029717682020802376,0.002971768202080227,115.08,0.1480272762072836,0.0014814814814814814,True,True,0.36363636363636365,ALLOW_ENTRY,upper_wick_too_large,
breakout_small,012330,현대모비스,012330,4a5c71edeea842288e1aac48a93eac1e,단테떡상이,trading,4a5c71edeea842288e1aac48a93eac1e,candidate_id,False,False,2026-05-15 09:30:16,2026-05-15 09:30:16,673000,675000,-0.0029717682020802376,0.002971768202080227,115.08,0.1480272762072836,0.0014814814814814814,True,True,0.36363636363636365,ALLOW_ENTRY,upper_wick_too_large,
pullback_0p5,012610,경인양행,012610,9e397832a1a14745a8cae6fdb358e1f9,단테떡상이_수정,trading,9e397832a1a14745a8cae6fdb358e1f9,candidate_id,False,False,2026-05-15 09:30:46,2026-05-15 09:30:46,6030,5910,0.01990049751243781,-0.01990049751243783,136.53,0.060753107477589795,0.001692047377326565,False,True,0.5777777777777777,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,012610,경인양행,012610,9e397832a1a14745a8cae6fdb358e1f9,단테떡상이_수정,trading,9e397832a1a14745a8cae6fdb358e1f9,candidate_id,False,False,2026-05-15 09:30:46,2026-05-15 09:30:46,6030,5910,0.01990049751243781,-0.01990049751243783,136.53,0.060753107477589795,0.001692047377326565,False,True,0.5777777777777777,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,012610,경인양행,012610,9e397832a1a14745a8cae6fdb358e1f9,단테떡상이_수정,trading,9e397832a1a14745a8cae6fdb358e1f9,candidate_id,False,False,2026-05-15 09:30:46,2026-05-15 09:30:46,6030,5910,0.01990049751243781,-0.01990049751243783,136.53,0.060753107477589795,0.001692047377326565,False,True,0.5777777777777777,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,012610,경인양행,012610,9e397832a1a14745a8cae6fdb358e1f9,단테떡상이_수정,trading,9e397832a1a14745a8cae6fdb358e1f9,candidate_id,False,False,2026-05-15 09:30:46,2026-05-15 09:30:46,6030,5910,0.01990049751243781,-0.01990049751243783,136.53,0.060753107477589795,0.001692047377326565,False,True,0.5777777777777777,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,012610,경인양행,012610,9e397832a1a14745a8cae6fdb358e1f9,단테떡상이_수정,trading,9e397832a1a14745a8cae6fdb358e1f9,candidate_id,False,False,2026-05-15 09:30:46,2026-05-15 09:30:46,6030,5910,0.01990049751243781,-0.01990049751243783,136.53,0.060753107477589795,0.001692047377326565,False,True,0.5777777777777777,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,012860,모베이스전자,012860,5b656d2336484f389b9dab2c1d9bcb9b,단테떡상이_수정,trading,5b656d2336484f389b9dab2c1d9bcb9b,candidate_id,False,False,2026-05-15 09:30:31,2026-05-15 09:30:31,5330,5200,0.024390243902439025,-0.024390243902439046,90.35,0.19039436643968286,0.0019230769230769232,False,True,0.5,ALLOW_ENTRY,trade_strength_lt_100,
pullback_0p8,012860,모베이스전자,012860,5b656d2336484f389b9dab2c1d9bcb9b,단테떡상이_수정,trading,5b656d2336484f389b9dab2c1d9bcb9b,candidate_id,False,False,2026-05-15 09:30:31,2026-05-15 09:30:31,5330,5200,0.024390243902439025,-0.024390243902439046,90.35,0.19039436643968286,0.0019230769230769232,False,True,0.5,ALLOW_ENTRY,trade_strength_lt_100,
pullback_1p0,012860,모베이스전자,012860,5b656d2336484f389b9dab2c1d9bcb9b,단테떡상이_수정,trading,5b656d2336484f389b9dab2c1d9bcb9b,candidate_id,False,False,2026-05-15 09:30:31,2026-05-15 09:30:31,5330,5200,0.024390243902439025,-0.024390243902439046,90.35,0.19039436643968286,0.0019230769230769232,False,True,0.5,ALLOW_ENTRY,trade_strength_lt_100,
pullback_1p5,012860,모베이스전자,012860,5b656d2336484f389b9dab2c1d9bcb9b,단테떡상이_수정,trading,5b656d2336484f389b9dab2c1d9bcb9b,candidate_id,False,False,2026-05-15 09:30:31,2026-05-15 09:30:31,5330,5200,0.024390243902439025,-0.024390243902439046,90.35,0.19039436643968286,0.0019230769230769232,False,True,0.5,ALLOW_ENTRY,trade_strength_lt_100,
breakout_small,012860,모베이스전자,012860,5b656d2336484f389b9dab2c1d9bcb9b,단테떡상이_수정,trading,5b656d2336484f389b9dab2c1d9bcb9b,candidate_id,False,False,2026-05-15 09:30:31,2026-05-15 09:30:31,5330,5200,0.024390243902439025,-0.024390243902439046,90.35,0.19039436643968286,0.0019230769230769232,False,True,0.5,ALLOW_ENTRY,trade_strength_lt_100,
pullback_0p5,018260,삼성에스디에스,018260,ba26e1bdf6054e41a07a692996df54e6,단테떡상이_수정,trading,ba26e1bdf6054e41a07a692996df54e6,candidate_id,False,False,2026-05-15 09:32:14,2026-05-15 09:32:14,189500,198000,-0.044854881266490766,0.04485488126649084,178.41,0.33144706748411096,0.0025252525252525255,True,True,0.024242424242424242,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p8,018260,삼성에스디에스,018260,ba26e1bdf6054e41a07a692996df54e6,단테떡상이_수정,trading,ba26e1bdf6054e41a07a692996df54e6,candidate_id,False,False,2026-05-15 09:32:14,2026-05-15 09:32:14,189500,198000,-0.044854881266490766,0.04485488126649084,178.41,0.33144706748411096,0.0025252525252525255,True,True,0.024242424242424242,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p0,018260,삼성에스디에스,018260,ba26e1bdf6054e41a07a692996df54e6,단테떡상이_수정,trading,ba26e1bdf6054e41a07a692996df54e6,candidate_id,False,False,2026-05-15 09:32:14,2026-05-15 09:32:14,189500,198000,-0.044854881266490766,0.04485488126649084,178.41,0.33144706748411096,0.0025252525252525255,True,True,0.024242424242424242,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p5,018260,삼성에스디에스,018260,ba26e1bdf6054e41a07a692996df54e6,단테떡상이_수정,trading,ba26e1bdf6054e41a07a692996df54e6,candidate_id,False,False,2026-05-15 09:32:14,2026-05-15 09:32:14,189500,198000,-0.044854881266490766,0.04485488126649084,178.41,0.33144706748411096,0.0025252525252525255,True,True,0.024242424242424242,ALLOW_ENTRY,volume_ratio_lt_1p2,
breakout_small,018260,삼성에스디에스,018260,ba26e1bdf6054e41a07a692996df54e6,단테떡상이_수정,trading,ba26e1bdf6054e41a07a692996df54e6,candidate_id,False,False,2026-05-15 09:32:14,2026-05-15 09:32:14,189500,198000,-0.044854881266490766,0.04485488126649084,178.41,0.33144706748411096,0.0025252525252525255,True,True,0.024242424242424242,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p5,018880,한온시스템,018880,e77b43cd724e49609fc497e8e8064b47,단테떡상이_수정,trading,e77b43cd724e49609fc497e8e8064b47,candidate_id,False,False,,,5130,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_0p8,018880,한온시스템,018880,e77b43cd724e49609fc497e8e8064b47,단테떡상이_수정,trading,e77b43cd724e49609fc497e8e8064b47,candidate_id,False,False,,,5130,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_1p0,018880,한온시스템,018880,e77b43cd724e49609fc497e8e8064b47,단테떡상이_수정,trading,e77b43cd724e49609fc497e8e8064b47,candidate_id,False,False,,,5130,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_1p5,018880,한온시스템,018880,e77b43cd724e49609fc497e8e8064b47,단테떡상이_수정,trading,e77b43cd724e49609fc497e8e8064b47,candidate_id,False,False,,,5130,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
breakout_small,018880,한온시스템,018880,e77b43cd724e49609fc497e8e8064b47,단테떡상이_수정,trading,e77b43cd724e49609fc497e8e8064b47,candidate_id,False,False,,,5130,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_0p5,019210,와이지-원,019210,86e302d481f04d1c9c38265bbff9a313,단테떡상이,trading,86e302d481f04d1c9c38265bbff9a313,candidate_id,False,False,2026-05-15 09:56:56,2026-05-15 09:57:10,18160,18130,0.0016519823788546256,-0.0016519823788546661,101.39,0.010174941924410489,0.001654715940430226,False,True,0.056,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,019210,와이지-원,019210,86e302d481f04d1c9c38265bbff9a313,단테떡상이,trading,86e302d481f04d1c9c38265bbff9a313,candidate_id,False,False,2026-05-15 09:56:56,2026-05-15 09:57:10,18160,18130,0.0016519823788546256,-0.0016519823788546661,101.39,0.010174941924410489,0.001654715940430226,False,True,0.056,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,019210,와이지-원,019210,86e302d481f04d1c9c38265bbff9a313,단테떡상이,trading,86e302d481f04d1c9c38265bbff9a313,candidate_id,False,False,2026-05-15 09:56:56,2026-05-15 09:57:10,18160,18130,0.0016519823788546256,-0.0016519823788546661,101.39,0.010174941924410489,0.001654715940430226,False,True,0.056,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,019210,와이지-원,019210,86e302d481f04d1c9c38265bbff9a313,단테떡상이,trading,86e302d481f04d1c9c38265bbff9a313,candidate_id,False,False,2026-05-15 09:56:56,2026-05-15 09:57:10,18160,18130,0.0016519823788546256,-0.0016519823788546661,101.39,0.010174941924410489,0.001654715940430226,False,True,0.056,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,019210,와이지-원,019210,86e302d481f04d1c9c38265bbff9a313,단테떡상이,trading,86e302d481f04d1c9c38265bbff9a313,candidate_id,False,False,2026-05-15 09:56:56,2026-05-15 09:57:10,18160,18130,0.0016519823788546256,-0.0016519823788546661,101.39,0.010174941924410489,0.001654715940430226,False,True,0.056,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,020150,롯데에너지머티리얼즈,020150,910cc7e2883b4f86a24cb71dcc705fb6,단테떡상이_수정,trading,910cc7e2883b4f86a24cb71dcc705fb6,candidate_id,False,False,2026-05-15 09:30:48,2026-05-15 09:30:48,71500,68300,0.044755244755244755,-0.04475524475524473,103.75,0.09098010115409401,0.0014641288433382138,False,True,0.6727272727272727,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,020150,롯데에너지머티리얼즈,020150,910cc7e2883b4f86a24cb71dcc705fb6,단테떡상이_수정,trading,910cc7e2883b4f86a24cb71dcc705fb6,candidate_id,False,False,2026-05-15 09:30:48,2026-05-15 09:30:48,71500,68300,0.044755244755244755,-0.04475524475524473,103.75,0.09098010115409401,0.0014641288433382138,False,True,0.6727272727272727,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,020150,롯데에너지머티리얼즈,020150,910cc7e2883b4f86a24cb71dcc705fb6,단테떡상이_수정,trading,910cc7e2883b4f86a24cb71dcc705fb6,candidate_id,False,False,2026-05-15 09:30:48,2026-05-15 09:30:48,71500,68300,0.044755244755244755,-0.04475524475524473,103.75,0.09098010115409401,0.0014641288433382138,False,True,0.6727272727272727,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,020150,롯데에너지머티리얼즈,020150,910cc7e2883b4f86a24cb71dcc705fb6,단테떡상이_수정,trading,910cc7e2883b4f86a24cb71dcc705fb6,candidate_id,False,False,2026-05-15 09:30:48,2026-05-15 09:30:48,71500,68300,0.044755244755244755,-0.04475524475524473,103.75,0.09098010115409401,0.0014641288433382138,False,True,0.6727272727272727,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,020150,롯데에너지머티리얼즈,020150,910cc7e2883b4f86a24cb71dcc705fb6,단테떡상이_수정,trading,910cc7e2883b4f86a24cb71dcc705fb6,candidate_id,False,False,2026-05-15 09:30:48,2026-05-15 09:30:48,71500,68300,0.044755244755244755,-0.04475524475524473,103.75,0.09098010115409401,0.0014641288433382138,False,True,0.6727272727272727,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,024060,흥구석유,024060,87f6d699a5b34245a23b12fe42b5ab1c,단테떡상이;단테떡상이_수정,analysis_only,87f6d699a5b34245a23b12fe42b5ab1c,candidate_id,False,False,,,15160,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,time_policy_block_ALLOW_MANAGE_ONLY
pullback_0p8,024060,흥구석유,024060,87f6d699a5b34245a23b12fe42b5ab1c,단테떡상이;단테떡상이_수정,analysis_only,87f6d699a5b34245a23b12fe42b5ab1c,candidate_id,False,False,,,15160,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,time_policy_block_ALLOW_MANAGE_ONLY
pullback_1p0,024060,흥구석유,024060,87f6d699a5b34245a23b12fe42b5ab1c,단테떡상이;단테떡상이_수정,analysis_only,87f6d699a5b34245a23b12fe42b5ab1c,candidate_id,False,False,,,15160,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,time_policy_block_ALLOW_MANAGE_ONLY
pullback_1p5,024060,흥구석유,024060,87f6d699a5b34245a23b12fe42b5ab1c,단테떡상이;단테떡상이_수정,analysis_only,87f6d699a5b34245a23b12fe42b5ab1c,candidate_id,False,False,,,15160,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,time_policy_block_ALLOW_MANAGE_ONLY
breakout_small,024060,흥구석유,024060,87f6d699a5b34245a23b12fe42b5ab1c,단테떡상이;단테떡상이_수정,analysis_only,87f6d699a5b34245a23b12fe42b5ab1c,candidate_id,False,False,,,15160,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,time_policy_block_ALLOW_MANAGE_ONLY
pullback_0p5,027360,아주IB투자,027360,10bdc09b81f54052919bc1b2516fc800,단테떡상이_수정,trading,10bdc09b81f54052919bc1b2516fc800,candidate_id,False,False,2026-05-15 09:06:45,2026-05-15 09:07:37,16610,16180,0.02588801926550271,-0.02588801926550266,93.3,0.6918026952077877,0.0012360939431396785,False,False,0.9010989010989011,ALLOW_ENTRY,trade_strength_lt_100,
pullback_0p8,027360,아주IB투자,027360,10bdc09b81f54052919bc1b2516fc800,단테떡상이_수정,trading,10bdc09b81f54052919bc1b2516fc800,candidate_id,False,False,2026-05-15 09:06:45,2026-05-15 09:07:37,16610,16180,0.02588801926550271,-0.02588801926550266,93.3,0.6918026952077877,0.0012360939431396785,False,False,0.9010989010989011,ALLOW_ENTRY,trade_strength_lt_100,
pullback_1p0,027360,아주IB투자,027360,10bdc09b81f54052919bc1b2516fc800,단테떡상이_수정,trading,10bdc09b81f54052919bc1b2516fc800,candidate_id,False,False,2026-05-15 09:06:45,2026-05-15 09:07:37,16610,16180,0.02588801926550271,-0.02588801926550266,93.3,0.6918026952077877,0.0012360939431396785,False,False,0.9010989010989011,ALLOW_ENTRY,trade_strength_lt_100,
pullback_1p5,027360,아주IB투자,027360,10bdc09b81f54052919bc1b2516fc800,단테떡상이_수정,trading,10bdc09b81f54052919bc1b2516fc800,candidate_id,False,False,2026-05-15 09:06:45,2026-05-15 09:07:37,16610,16180,0.02588801926550271,-0.02588801926550266,93.3,0.6918026952077877,0.0012360939431396785,False,False,0.9010989010989011,ALLOW_ENTRY,trade_strength_lt_100,
breakout_small,027360,아주IB투자,027360,10bdc09b81f54052919bc1b2516fc800,단테떡상이_수정,trading,10bdc09b81f54052919bc1b2516fc800,candidate_id,False,False,2026-05-15 09:06:45,2026-05-15 09:07:37,16610,16180,0.02588801926550271,-0.02588801926550266,93.3,0.6918026952077877,0.0012360939431396785,False,False,0.9010989010989011,ALLOW_ENTRY,trade_strength_lt_100,
pullback_0p5,027410,BGF,027410,614a023dcef44e79ba081fc9b65e77c9,단테떡상이_수정,trading,614a023dcef44e79ba081fc9b65e77c9,candidate_id,False,False,2026-05-15 13:14:41,2026-05-15 13:14:41,5140,5130,0.0019455252918287938,-0.0019455252918287869,223.09,0.006083185377070175,0.001949317738791423,True,True,0.031746031746031744,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p8,027410,BGF,027410,614a023dcef44e79ba081fc9b65e77c9,단테떡상이_수정,trading,614a023dcef44e79ba081fc9b65e77c9,candidate_id,False,False,2026-05-15 13:14:41,2026-05-15 13:14:41,5140,5130,0.0019455252918287938,-0.0019455252918287869,223.09,0.006083185377070175,0.001949317738791423,True,True,0.031746031746031744,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p0,027410,BGF,027410,614a023dcef44e79ba081fc9b65e77c9,단테떡상이_수정,trading,614a023dcef44e79ba081fc9b65e77c9,candidate_id,False,False,2026-05-15 13:14:41,2026-05-15 13:14:41,5140,5130,0.0019455252918287938,-0.0019455252918287869,223.09,0.006083185377070175,0.001949317738791423,True,True,0.031746031746031744,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p5,027410,BGF,027410,614a023dcef44e79ba081fc9b65e77c9,단테떡상이_수정,trading,614a023dcef44e79ba081fc9b65e77c9,candidate_id,False,False,2026-05-15 13:14:41,2026-05-15 13:14:41,5140,5130,0.0019455252918287938,-0.0019455252918287869,223.09,0.006083185377070175,0.001949317738791423,True,True,0.031746031746031744,ALLOW_ENTRY,volume_ratio_lt_1p2,
breakout_small,027410,BGF,027410,614a023dcef44e79ba081fc9b65e77c9,단테떡상이_수정,trading,614a023dcef44e79ba081fc9b65e77c9,candidate_id,False,False,2026-05-15 13:14:41,2026-05-15 13:14:41,5140,5130,0.0019455252918287938,-0.0019455252918287869,223.09,0.006083185377070175,0.001949317738791423,True,True,0.031746031746031744,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p5,028670,팬오션,028670,7eda1edeabfa46348322720136f6c6ab,단테떡상이_수정,trading,7eda1edeabfa46348322720136f6c6ab,candidate_id,False,False,2026-05-15 09:30:30,2026-05-15 09:30:30,6290,6230,0.009538950715421303,-0.009538950715421324,114.66,0.33500542993114507,0.0032102728731942215,False,True,0.37142857142857144,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,028670,팬오션,028670,7eda1edeabfa46348322720136f6c6ab,단테떡상이_수정,trading,7eda1edeabfa46348322720136f6c6ab,candidate_id,False,False,2026-05-15 09:30:30,2026-05-15 09:30:30,6290,6230,0.009538950715421303,-0.009538950715421324,114.66,0.33500542993114507,0.0032102728731942215,False,True,0.37142857142857144,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,028670,팬오션,028670,7eda1edeabfa46348322720136f6c6ab,단테떡상이_수정,trading,7eda1edeabfa46348322720136f6c6ab,candidate_id,False,False,2026-05-15 09:30:30,2026-05-15 09:30:30,6290,6230,0.009538950715421303,-0.009538950715421324,114.66,0.33500542993114507,0.0032102728731942215,False,True,0.37142857142857144,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,028670,팬오션,028670,7eda1edeabfa46348322720136f6c6ab,단테떡상이_수정,trading,7eda1edeabfa46348322720136f6c6ab,candidate_id,False,False,2026-05-15 09:30:30,2026-05-15 09:30:30,6290,6230,0.009538950715421303,-0.009538950715421324,114.66,0.33500542993114507,0.0032102728731942215,False,True,0.37142857142857144,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,028670,팬오션,028670,7eda1edeabfa46348322720136f6c6ab,단테떡상이_수정,trading,7eda1edeabfa46348322720136f6c6ab,candidate_id,False,False,2026-05-15 09:30:30,2026-05-15 09:30:30,6290,6230,0.009538950715421303,-0.009538950715421324,114.66,0.33500542993114507,0.0032102728731942215,False,True,0.37142857142857144,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,030000,제일기획,030000,,단테떡상이_수정,analysis_only,030000,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p8,030000,제일기획,030000,,단테떡상이_수정,analysis_only,030000,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p0,030000,제일기획,030000,,단테떡상이_수정,analysis_only,030000,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p5,030000,제일기획,030000,,단테떡상이_수정,analysis_only,030000,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
breakout_small,030000,제일기획,030000,,단테떡상이_수정,analysis_only,030000,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p5,030190,NICE평가정보,030190,,단테떡상이_수정,analysis_only,030190,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p8,030190,NICE평가정보,030190,,단테떡상이_수정,analysis_only,030190,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p0,030190,NICE평가정보,030190,,단테떡상이_수정,analysis_only,030190,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p5,030190,NICE평가정보,030190,,단테떡상이_수정,analysis_only,030190,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
breakout_small,030190,NICE평가정보,030190,,단테떡상이_수정,analysis_only,030190,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p5,030530,원익홀딩스,030530,92b8ab77e6ef4bfd85058df0cd2c30e1,단테떡상이,trading,92b8ab77e6ef4bfd85058df0cd2c30e1,candidate_id,False,False,2026-05-15 09:30:12,2026-05-15 09:30:12,31050,31600,-0.017713365539452495,0.017713365539452575,168.56,0.24034055529832515,0.0015822784810126582,True,True,0.038461538461538464,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p8,030530,원익홀딩스,030530,92b8ab77e6ef4bfd85058df0cd2c30e1,단테떡상이,trading,92b8ab77e6ef4bfd85058df0cd2c30e1,candidate_id,False,False,2026-05-15 09:30:12,2026-05-15 09:30:12,31050,31600,-0.017713365539452495,0.017713365539452575,168.56,0.24034055529832515,0.0015822784810126582,True,True,0.038461538461538464,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p0,030530,원익홀딩스,030530,92b8ab77e6ef4bfd85058df0cd2c30e1,단테떡상이,trading,92b8ab77e6ef4bfd85058df0cd2c30e1,candidate_id,False,False,2026-05-15 09:30:12,2026-05-15 09:30:12,31050,31600,-0.017713365539452495,0.017713365539452575,168.56,0.24034055529832515,0.0015822784810126582,True,True,0.038461538461538464,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p5,030530,원익홀딩스,030530,92b8ab77e6ef4bfd85058df0cd2c30e1,단테떡상이,trading,92b8ab77e6ef4bfd85058df0cd2c30e1,candidate_id,False,False,2026-05-15 09:30:12,2026-05-15 09:30:12,31050,31600,-0.017713365539452495,0.017713365539452575,168.56,0.24034055529832515,0.0015822784810126582,True,True,0.038461538461538464,ALLOW_ENTRY,volume_ratio_lt_1p2,
breakout_small,030530,원익홀딩스,030530,92b8ab77e6ef4bfd85058df0cd2c30e1,단테떡상이,trading,92b8ab77e6ef4bfd85058df0cd2c30e1,candidate_id,False,False,2026-05-15 09:30:12,2026-05-15 09:30:12,31050,31600,-0.017713365539452495,0.017713365539452575,168.56,0.24034055529832515,0.0015822784810126582,True,True,0.038461538461538464,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p5,031330,에스에이엠티,031330,66ceae28fd0d45b1a1c570b78dbc0ad5;ef658edf2982467f98201ccbe5a89ba5,단테떡상이,analysis_only,66ceae28fd0d45b1a1c570b78dbc0ad5;ef658edf2982467f98201ccbe5a89ba5,candidate_id,False,False,,,14300,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_0p8,031330,에스에이엠티,031330,66ceae28fd0d45b1a1c570b78dbc0ad5;ef658edf2982467f98201ccbe5a89ba5,단테떡상이,analysis_only,66ceae28fd0d45b1a1c570b78dbc0ad5;ef658edf2982467f98201ccbe5a89ba5,candidate_id,False,False,,,14300,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_1p0,031330,에스에이엠티,031330,66ceae28fd0d45b1a1c570b78dbc0ad5;ef658edf2982467f98201ccbe5a89ba5,단테떡상이,analysis_only,66ceae28fd0d45b1a1c570b78dbc0ad5;ef658edf2982467f98201ccbe5a89ba5,candidate_id,False,False,,,14300,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
pullback_1p5,031330,에스에이엠티,031330,66ceae28fd0d45b1a1c570b78dbc0ad5;ef658edf2982467f98201ccbe5a89ba5,단테떡상이,analysis_only,66ceae28fd0d45b1a1c570b78dbc0ad5;ef658edf2982467f98201ccbe5a89ba5,candidate_id,False,False,,,14300,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,registered_but_no_momentum_event
