policy,symbol,symbol_name,raw_symbols,candidate_ids,condition_name,candidate_role,join_key,join_status,would_buy,baseline_allowed,best_timestamp,last_evaluated_at,capture_price,current_price,pullback_pct,return_pct,trade_strength,volume_ratio,spread_rate,is_above_vwap,one_min_reversal,upper_wick_ratio,time_policy_reason_code,block_reason,missing_momentum_reason
pullback_0p5,011690,와이투솔루션,011690,f6a1d4637fed451bbe828b620fd2ffb1,단테떡상이_수정,,f6a1d4637fed451bbe828b620fd2ffb1,candidate_id,False,False,2026-05-14 09:08:26,2026-05-14 09:09:03,8540,8510,0.00351288056206089,-0.003512880562060894,150.29,0.024753749813132237,0.0011750881316098707,False,True,0.058823529411764705,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,011690,와이투솔루션,011690,f6a1d4637fed451bbe828b620fd2ffb1,단테떡상이_수정,,f6a1d4637fed451bbe828b620fd2ffb1,candidate_id,False,False,2026-05-14 09:08:26,2026-05-14 09:09:03,8540,8510,0.00351288056206089,-0.003512880562060894,150.29,0.024753749813132237,0.0011750881316098707,False,True,0.058823529411764705,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,011690,와이투솔루션,011690,f6a1d4637fed451bbe828b620fd2ffb1,단테떡상이_수정,,f6a1d4637fed451bbe828b620fd2ffb1,candidate_id,False,False,2026-05-14 09:08:26,2026-05-14 09:09:03,8540,8510,0.00351288056206089,-0.003512880562060894,150.29,0.024753749813132237,0.0011750881316098707,False,True,0.058823529411764705,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,011690,와이투솔루션,011690,f6a1d4637fed451bbe828b620fd2ffb1,단테떡상이_수정,,f6a1d4637fed451bbe828b620fd2ffb1,candidate_id,False,False,2026-05-14 09:08:26,2026-05-14 09:09:03,8540,8510,0.00351288056206089,-0.003512880562060894,150.29,0.024753749813132237,0.0011750881316098707,False,True,0.058823529411764705,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,011690,와이투솔루션,011690,f6a1d4637fed451bbe828b620fd2ffb1,단테떡상이_수정,,f6a1d4637fed451bbe828b620fd2ffb1,candidate_id,False,False,2026-05-14 09:08:26,2026-05-14 09:09:03,8540,8510,0.00351288056206089,-0.003512880562060894,150.29,0.024753749813132237,0.0011750881316098707,False,True,0.058823529411764705,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,012610,경인양행,012610,,단테떡상이_수정,analysis_only,012610,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p8,012610,경인양행,012610,,단테떡상이_수정,analysis_only,012610,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p0,012610,경인양행,012610,,단테떡상이_수정,analysis_only,012610,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p5,012610,경인양행,012610,,단테떡상이_수정,analysis_only,012610,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
breakout_small,012610,경인양행,012610,,단테떡상이_수정,analysis_only,012610,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p5,014910,성문전자,014910,e043dab75b7044848a887f390e16ff68,단테떡상이_수정,,e043dab75b7044848a887f390e16ff68,candidate_id,False,False,2026-05-14 09:03:13,2026-05-14 09:03:13,3675,3745,-0.01904761904761905,0.01904761904761898,101.56,0.4945007962334695,0.0013351134846461949,True,True,0.052083333333333336,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p8,014910,성문전자,014910,e043dab75b7044848a887f390e16ff68,단테떡상이_수정,,e043dab75b7044848a887f390e16ff68,candidate_id,False,False,2026-05-14 09:03:13,2026-05-14 09:03:13,3675,3745,-0.01904761904761905,0.01904761904761898,101.56,0.4945007962334695,0.0013351134846461949,True,True,0.052083333333333336,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p0,014910,성문전자,014910,e043dab75b7044848a887f390e16ff68,단테떡상이_수정,,e043dab75b7044848a887f390e16ff68,candidate_id,False,False,2026-05-14 09:03:13,2026-05-14 09:03:13,3675,3745,-0.01904761904761905,0.01904761904761898,101.56,0.4945007962334695,0.0013351134846461949,True,True,0.052083333333333336,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_1p5,014910,성문전자,014910,e043dab75b7044848a887f390e16ff68,단테떡상이_수정,,e043dab75b7044848a887f390e16ff68,candidate_id,False,False,2026-05-14 09:03:13,2026-05-14 09:03:13,3675,3745,-0.01904761904761905,0.01904761904761898,101.56,0.4945007962334695,0.0013351134846461949,True,True,0.052083333333333336,ALLOW_ENTRY,volume_ratio_lt_1p2,
breakout_small,014910,성문전자,014910,e043dab75b7044848a887f390e16ff68,단테떡상이_수정,,e043dab75b7044848a887f390e16ff68,candidate_id,False,False,2026-05-14 09:03:13,2026-05-14 09:03:13,3675,3745,-0.01904761904761905,0.01904761904761898,101.56,0.4945007962334695,0.0013351134846461949,True,True,0.052083333333333336,ALLOW_ENTRY,volume_ratio_lt_1p2,
pullback_0p5,016360,삼성증권,016360,6dff891236b1437eba7741d615a4d3f8,단테떡상이_수정,,6dff891236b1437eba7741d615a4d3f8,candidate_id,False,False,2026-05-14 10:04:05,2026-05-14 10:04:48,131200,130600,0.004573170731707317,-0.004573170731707266,112.67,0.017742444754905988,0.0007656967840735069,False,True,0.18032786885245902,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,016360,삼성증권,016360,6dff891236b1437eba7741d615a4d3f8,단테떡상이_수정,,6dff891236b1437eba7741d615a4d3f8,candidate_id,False,False,2026-05-14 10:04:05,2026-05-14 10:04:48,131200,130600,0.004573170731707317,-0.004573170731707266,112.67,0.017742444754905988,0.0007656967840735069,False,True,0.18032786885245902,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,016360,삼성증권,016360,6dff891236b1437eba7741d615a4d3f8,단테떡상이_수정,,6dff891236b1437eba7741d615a4d3f8,candidate_id,False,False,2026-05-14 10:04:05,2026-05-14 10:04:48,131200,130600,0.004573170731707317,-0.004573170731707266,112.67,0.017742444754905988,0.0007656967840735069,False,True,0.18032786885245902,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,016360,삼성증권,016360,6dff891236b1437eba7741d615a4d3f8,단테떡상이_수정,,6dff891236b1437eba7741d615a4d3f8,candidate_id,False,False,2026-05-14 10:04:05,2026-05-14 10:04:48,131200,130600,0.004573170731707317,-0.004573170731707266,112.67,0.017742444754905988,0.0007656967840735069,False,True,0.18032786885245902,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,016360,삼성증권,016360,6dff891236b1437eba7741d615a4d3f8,단테떡상이_수정,,6dff891236b1437eba7741d615a4d3f8,candidate_id,False,False,2026-05-14 10:04:05,2026-05-14 10:04:48,131200,130600,0.004573170731707317,-0.004573170731707266,112.67,0.017742444754905988,0.0007656967840735069,False,True,0.18032786885245902,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,016380,KG스틸,016380,3ea91d2ce58e463ca979a294ef76ef8a,단테떡상이_수정,trading,3ea91d2ce58e463ca979a294ef76ef8a,candidate_id,False,False,2026-05-14 13:54:33,2026-05-14 14:02:19,7070,7050,0.002828854314002829,-0.0028288543140028155,179.2,0.0021392537938702333,0.005673758865248227,False,True,0.06779661016949153,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,016380,KG스틸,016380,3ea91d2ce58e463ca979a294ef76ef8a,단테떡상이_수정,trading,3ea91d2ce58e463ca979a294ef76ef8a,candidate_id,False,False,2026-05-14 13:54:33,2026-05-14 14:02:19,7070,7050,0.002828854314002829,-0.0028288543140028155,179.2,0.0021392537938702333,0.005673758865248227,False,True,0.06779661016949153,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,016380,KG스틸,016380,3ea91d2ce58e463ca979a294ef76ef8a,단테떡상이_수정,trading,3ea91d2ce58e463ca979a294ef76ef8a,candidate_id,False,False,2026-05-14 13:54:33,2026-05-14 14:02:19,7070,7050,0.002828854314002829,-0.0028288543140028155,179.2,0.0021392537938702333,0.005673758865248227,False,True,0.06779661016949153,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,016380,KG스틸,016380,3ea91d2ce58e463ca979a294ef76ef8a,단테떡상이_수정,trading,3ea91d2ce58e463ca979a294ef76ef8a,candidate_id,False,False,2026-05-14 13:54:33,2026-05-14 14:02:19,7070,7050,0.002828854314002829,-0.0028288543140028155,179.2,0.0021392537938702333,0.005673758865248227,False,True,0.06779661016949153,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,016380,KG스틸,016380,3ea91d2ce58e463ca979a294ef76ef8a,단테떡상이_수정,trading,3ea91d2ce58e463ca979a294ef76ef8a,candidate_id,False,False,2026-05-14 13:54:33,2026-05-14 14:02:19,7070,7050,0.002828854314002829,-0.0028288543140028155,179.2,0.0021392537938702333,0.005673758865248227,False,True,0.06779661016949153,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,017800,현대엘리베이터,017800,,단테떡상이_수정,analysis_only,017800,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p8,017800,현대엘리베이터,017800,,단테떡상이_수정,analysis_only,017800,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p0,017800,현대엘리베이터,017800,,단테떡상이_수정,analysis_only,017800,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p5,017800,현대엘리베이터,017800,,단테떡상이_수정,analysis_only,017800,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
breakout_small,017800,현대엘리베이터,017800,,단테떡상이_수정,analysis_only,017800,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p5,018260,삼성에스디에스,018260,f642ba338e9e47629e59f5059bc22807,단테떡상이_수정,,f642ba338e9e47629e59f5059bc22807,candidate_id,False,False,2026-05-14 09:19:08,2026-05-14 09:19:08,184500,184100,0.002168021680216802,-0.0021680216802167918,133.51,0.3952400935195732,0.0021727322107550242,False,True,0.37362637362637363,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,018260,삼성에스디에스,018260,f642ba338e9e47629e59f5059bc22807,단테떡상이_수정,,f642ba338e9e47629e59f5059bc22807,candidate_id,False,False,2026-05-14 09:19:08,2026-05-14 09:19:08,184500,184100,0.002168021680216802,-0.0021680216802167918,133.51,0.3952400935195732,0.0021727322107550242,False,True,0.37362637362637363,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,018260,삼성에스디에스,018260,f642ba338e9e47629e59f5059bc22807,단테떡상이_수정,,f642ba338e9e47629e59f5059bc22807,candidate_id,False,False,2026-05-14 09:19:08,2026-05-14 09:19:08,184500,184100,0.002168021680216802,-0.0021680216802167918,133.51,0.3952400935195732,0.0021727322107550242,False,True,0.37362637362637363,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,018260,삼성에스디에스,018260,f642ba338e9e47629e59f5059bc22807,단테떡상이_수정,,f642ba338e9e47629e59f5059bc22807,candidate_id,False,False,2026-05-14 09:19:08,2026-05-14 09:19:08,184500,184100,0.002168021680216802,-0.0021680216802167918,133.51,0.3952400935195732,0.0021727322107550242,False,True,0.37362637362637363,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,018260,삼성에스디에스,018260,f642ba338e9e47629e59f5059bc22807,단테떡상이_수정,,f642ba338e9e47629e59f5059bc22807,candidate_id,False,False,2026-05-14 09:19:08,2026-05-14 09:19:08,184500,184100,0.002168021680216802,-0.0021680216802167918,133.51,0.3952400935195732,0.0021727322107550242,False,True,0.37362637362637363,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,018470,조일알미늄,018470,eb88a310424f46e7a59b070f90fc01b8,단테떡상이_수정,,eb88a310424f46e7a59b070f90fc01b8,candidate_id,False,False,2026-05-14 10:12:20,2026-05-14 10:12:20,1700,1685,0.008823529411764706,-0.008823529411764675,137.19,0.027500796757401674,0.0005934718100890207,False,True,0.17177914110429449,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,018470,조일알미늄,018470,eb88a310424f46e7a59b070f90fc01b8,단테떡상이_수정,,eb88a310424f46e7a59b070f90fc01b8,candidate_id,False,False,2026-05-14 10:12:20,2026-05-14 10:12:20,1700,1685,0.008823529411764706,-0.008823529411764675,137.19,0.027500796757401674,0.0005934718100890207,False,True,0.17177914110429449,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,018470,조일알미늄,018470,eb88a310424f46e7a59b070f90fc01b8,단테떡상이_수정,,eb88a310424f46e7a59b070f90fc01b8,candidate_id,False,False,2026-05-14 10:12:20,2026-05-14 10:12:20,1700,1685,0.008823529411764706,-0.008823529411764675,137.19,0.027500796757401674,0.0005934718100890207,False,True,0.17177914110429449,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,018470,조일알미늄,018470,eb88a310424f46e7a59b070f90fc01b8,단테떡상이_수정,,eb88a310424f46e7a59b070f90fc01b8,candidate_id,False,False,2026-05-14 10:12:20,2026-05-14 10:12:20,1700,1685,0.008823529411764706,-0.008823529411764675,137.19,0.027500796757401674,0.0005934718100890207,False,True,0.17177914110429449,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,018470,조일알미늄,018470,eb88a310424f46e7a59b070f90fc01b8,단테떡상이_수정,,eb88a310424f46e7a59b070f90fc01b8,candidate_id,False,False,2026-05-14 10:12:20,2026-05-14 10:12:20,1700,1685,0.008823529411764706,-0.008823529411764675,137.19,0.027500796757401674,0.0005934718100890207,False,True,0.17177914110429449,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,019210,와이지-원,019210,b63ff4d493f541f4b6d48ac51e1398f0,단테떡상이_수정,,b63ff4d493f541f4b6d48ac51e1398f0,candidate_id,False,False,2026-05-14 09:03:59,2026-05-14 09:07:25,16900,16760,0.008284023668639054,-0.008284023668639007,194.77,0.09126572724784567,0.003579952267303103,False,True,0.45714285714285713,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_0p8,019210,와이지-원,019210,b63ff4d493f541f4b6d48ac51e1398f0,단테떡상이_수정,,b63ff4d493f541f4b6d48ac51e1398f0,candidate_id,False,False,2026-05-14 09:03:59,2026-05-14 09:07:25,16900,16760,0.008284023668639054,-0.008284023668639007,194.77,0.09126572724784567,0.003579952267303103,False,True,0.45714285714285713,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_1p0,019210,와이지-원,019210,b63ff4d493f541f4b6d48ac51e1398f0,단테떡상이_수정,,b63ff4d493f541f4b6d48ac51e1398f0,candidate_id,False,False,2026-05-14 09:03:59,2026-05-14 09:07:25,16900,16760,0.008284023668639054,-0.008284023668639007,194.77,0.09126572724784567,0.003579952267303103,False,True,0.45714285714285713,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_1p5,019210,와이지-원,019210,b63ff4d493f541f4b6d48ac51e1398f0,단테떡상이_수정,,b63ff4d493f541f4b6d48ac51e1398f0,candidate_id,False,False,2026-05-14 09:03:59,2026-05-14 09:07:25,16900,16760,0.008284023668639054,-0.008284023668639007,194.77,0.09126572724784567,0.003579952267303103,False,True,0.45714285714285713,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
breakout_small,019210,와이지-원,019210,b63ff4d493f541f4b6d48ac51e1398f0,단테떡상이_수정,,b63ff4d493f541f4b6d48ac51e1398f0,candidate_id,False,False,2026-05-14 09:03:59,2026-05-14 09:07:25,16900,16760,0.008284023668639054,-0.008284023668639007,194.77,0.09126572724784567,0.003579952267303103,False,True,0.45714285714285713,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_0p5,020000,한섬,020000,,단테떡상이_수정,analysis_only,020000,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p8,020000,한섬,020000,,단테떡상이_수정,analysis_only,020000,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p0,020000,한섬,020000,,단테떡상이_수정,analysis_only,020000,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p5,020000,한섬,020000,,단테떡상이_수정,analysis_only,020000,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
breakout_small,020000,한섬,020000,,단테떡상이_수정,analysis_only,020000,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p5,024060,흥구석유,024060,921d557b072e4823afd87d6fc1038542,단테떡상이_수정,,921d557b072e4823afd87d6fc1038542,candidate_id,False,False,,,15030,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,evaluation_loop_time_policy_pre_momentum_ALLOW_MANAGE_ONLY
pullback_0p8,024060,흥구석유,024060,921d557b072e4823afd87d6fc1038542,단테떡상이_수정,,921d557b072e4823afd87d6fc1038542,candidate_id,False,False,,,15030,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,evaluation_loop_time_policy_pre_momentum_ALLOW_MANAGE_ONLY
pullback_1p0,024060,흥구석유,024060,921d557b072e4823afd87d6fc1038542,단테떡상이_수정,,921d557b072e4823afd87d6fc1038542,candidate_id,False,False,,,15030,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,evaluation_loop_time_policy_pre_momentum_ALLOW_MANAGE_ONLY
pullback_1p5,024060,흥구석유,024060,921d557b072e4823afd87d6fc1038542,단테떡상이_수정,,921d557b072e4823afd87d6fc1038542,candidate_id,False,False,,,15030,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,evaluation_loop_time_policy_pre_momentum_ALLOW_MANAGE_ONLY
breakout_small,024060,흥구석유,024060,921d557b072e4823afd87d6fc1038542,단테떡상이_수정,,921d557b072e4823afd87d6fc1038542,candidate_id,False,False,,,15030,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,evaluation_loop_time_policy_pre_momentum_ALLOW_MANAGE_ONLY
pullback_0p5,024110,기업은행,024110,,단테떡상이_수정,analysis_only,024110,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p8,024110,기업은행,024110,,단테떡상이_수정,analysis_only,024110,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p0,024110,기업은행,024110,,단테떡상이_수정,analysis_only,024110,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_1p5,024110,기업은행,024110,,단테떡상이_수정,analysis_only,024110,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
breakout_small,024110,기업은행,024110,,단테떡상이_수정,analysis_only,024110,symbol,False,False,,,,,0.0,,0.0,0.0,0.0,,,0.0,,missing_momentum_log,analysis_only_not_registered
pullback_0p5,025560,미래산업,025560,be9d4becbcd942f891c8e71945e4ccc5,단테떡상이_수정,,be9d4becbcd942f891c8e71945e4ccc5,candidate_id,False,False,2026-05-14 09:04:05,2026-05-14 09:08:57,23100,22700,0.017316017316017316,-0.017316017316017285,106.38,0.6169701018874227,0.006607929515418502,False,False,0.7916666666666666,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,025560,미래산업,025560,be9d4becbcd942f891c8e71945e4ccc5,단테떡상이_수정,,be9d4becbcd942f891c8e71945e4ccc5,candidate_id,False,False,2026-05-14 09:04:05,2026-05-14 09:08:57,23100,22700,0.017316017316017316,-0.017316017316017285,106.38,0.6169701018874227,0.006607929515418502,False,False,0.7916666666666666,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,025560,미래산업,025560,be9d4becbcd942f891c8e71945e4ccc5,단테떡상이_수정,,be9d4becbcd942f891c8e71945e4ccc5,candidate_id,False,False,2026-05-14 09:04:05,2026-05-14 09:08:57,23100,22700,0.017316017316017316,-0.017316017316017285,106.38,0.6169701018874227,0.006607929515418502,False,False,0.7916666666666666,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,025560,미래산업,025560,be9d4becbcd942f891c8e71945e4ccc5,단테떡상이_수정,,be9d4becbcd942f891c8e71945e4ccc5,candidate_id,False,False,2026-05-14 09:04:05,2026-05-14 09:08:57,23100,22700,0.017316017316017316,-0.017316017316017285,106.38,0.6169701018874227,0.006607929515418502,False,False,0.7916666666666666,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,025560,미래산업,025560,be9d4becbcd942f891c8e71945e4ccc5,단테떡상이_수정,,be9d4becbcd942f891c8e71945e4ccc5,candidate_id,False,False,2026-05-14 09:04:05,2026-05-14 09:08:57,23100,22700,0.017316017316017316,-0.017316017316017285,106.38,0.6169701018874227,0.006607929515418502,False,False,0.7916666666666666,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,027360,아주IB투자,027360,39d605dc75ad4bf69ee0a13a2b3e9109,단테떡상이_수정,,39d605dc75ad4bf69ee0a13a2b3e9109,candidate_id,False,False,2026-05-14 09:03:21,2026-05-14 09:05:31,16990,17000,-0.0005885815185403178,0.0005885815185402432,187.06,0.2450127009075337,0.000588235294117647,False,True,0.13793103448275862,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_0p8,027360,아주IB투자,027360,39d605dc75ad4bf69ee0a13a2b3e9109,단테떡상이_수정,,39d605dc75ad4bf69ee0a13a2b3e9109,candidate_id,False,False,2026-05-14 09:03:21,2026-05-14 09:05:31,16990,17000,-0.0005885815185403178,0.0005885815185402432,187.06,0.2450127009075337,0.000588235294117647,False,True,0.13793103448275862,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_1p0,027360,아주IB투자,027360,39d605dc75ad4bf69ee0a13a2b3e9109,단테떡상이_수정,,39d605dc75ad4bf69ee0a13a2b3e9109,candidate_id,False,False,2026-05-14 09:03:21,2026-05-14 09:05:31,16990,17000,-0.0005885815185403178,0.0005885815185402432,187.06,0.2450127009075337,0.000588235294117647,False,True,0.13793103448275862,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_1p5,027360,아주IB투자,027360,39d605dc75ad4bf69ee0a13a2b3e9109,단테떡상이_수정,,39d605dc75ad4bf69ee0a13a2b3e9109,candidate_id,False,False,2026-05-14 09:03:21,2026-05-14 09:05:31,16990,17000,-0.0005885815185403178,0.0005885815185402432,187.06,0.2450127009075337,0.000588235294117647,False,True,0.13793103448275862,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
breakout_small,027360,아주IB투자,027360,39d605dc75ad4bf69ee0a13a2b3e9109,단테떡상이_수정,,39d605dc75ad4bf69ee0a13a2b3e9109,candidate_id,False,False,2026-05-14 09:03:21,2026-05-14 09:05:31,16990,17000,-0.0005885815185403178,0.0005885815185402432,187.06,0.2450127009075337,0.000588235294117647,False,True,0.13793103448275862,ALLOW_ENTRY,WAIT_RECLAIM_VWAP,
pullback_0p5,028300,HLB,028300,75b7235184804f9eb7a762862baebbb6,단테떡상이_수정,trading,75b7235184804f9eb7a762862baebbb6,candidate_id,False,False,2026-05-14 13:58:12,2026-05-14 13:59:53,52000,52000,0.0,0.0,138.84,0.000550909253754548,0.0019230769230769232,False,True,0.47368421052631576,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p8,028300,HLB,028300,75b7235184804f9eb7a762862baebbb6,단테떡상이_수정,trading,75b7235184804f9eb7a762862baebbb6,candidate_id,False,False,2026-05-14 13:58:12,2026-05-14 13:59:53,52000,52000,0.0,0.0,138.84,0.000550909253754548,0.0019230769230769232,False,True,0.47368421052631576,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p0,028300,HLB,028300,75b7235184804f9eb7a762862baebbb6,단테떡상이_수정,trading,75b7235184804f9eb7a762862baebbb6,candidate_id,False,False,2026-05-14 13:58:12,2026-05-14 13:59:53,52000,52000,0.0,0.0,138.84,0.000550909253754548,0.0019230769230769232,False,True,0.47368421052631576,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_1p5,028300,HLB,028300,75b7235184804f9eb7a762862baebbb6,단테떡상이_수정,trading,75b7235184804f9eb7a762862baebbb6,candidate_id,False,False,2026-05-14 13:58:12,2026-05-14 13:59:53,52000,52000,0.0,0.0,138.84,0.000550909253754548,0.0019230769230769232,False,True,0.47368421052631576,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
breakout_small,028300,HLB,028300,75b7235184804f9eb7a762862baebbb6,단테떡상이_수정,trading,75b7235184804f9eb7a762862baebbb6,candidate_id,False,False,2026-05-14 13:58:12,2026-05-14 13:59:53,52000,52000,0.0,0.0,138.84,0.000550909253754548,0.0019230769230769232,False,True,0.47368421052631576,ALLOW_ENTRY,BLOCK_BELOW_VWAP_WEAK_FLOW,
pullback_0p5,031330,에스에이엠티,031330,b99493089970450980ccf81c4b5c04d0,단테떡상이_수정,trading,b99493089970450980ccf81c4b5c04d0,candidate_id,False,False,2026-05-14 13:33:25,2026-05-14 13:37:47,9590,9580,0.0010427528675703858,-0.0010427528675703845,111.77,0.0327418065547562,0.0020876826722338203,True,False,0.19148936170212766,ALLOW_ENTRY,missing_one_min_reversal,
pullback_0p8,031330,에스에이엠티,031330,b99493089970450980ccf81c4b5c04d0,단테떡상이_수정,trading,b99493089970450980ccf81c4b5c04d0,candidate_id,False,False,2026-05-14 13:33:25,2026-05-14 13:37:47,9590,9580,0.0010427528675703858,-0.0010427528675703845,111.77,0.0327418065547562,0.0020876826722338203,True,False,0.19148936170212766,ALLOW_ENTRY,missing_one_min_reversal,
pullback_1p0,031330,에스에이엠티,031330,b99493089970450980ccf81c4b5c04d0,단테떡상이_수정,trading,b99493089970450980ccf81c4b5c04d0,candidate_id,False,False,2026-05-14 13:33:25,2026-05-14 13:37:47,9590,9580,0.0010427528675703858,-0.0010427528675703845,111.77,0.0327418065547562,0.0020876826722338203,True,False,0.19148936170212766,ALLOW_ENTRY,missing_one_min_reversal,
